,state_name,city_name,vacinados,perc_vacinados,imunizados,perc_imunizados,nao_vacinados
404,Tocantins,Pequizeiro,274.0,5.0,96.0,1.75,5203
405,Tocantins,Colméia,318.0,3.88,116.0,1.41,7887
406,Tocantins,Pindorama do Tocantins,264.0,5.94,62.0,1.39,4183
407,Tocantins,Piraquê,118.0,3.9,40.0,1.32,2910
408,Tocantins,Pium,483.0,6.31,174.0,2.27,7171
409,Tocantins,Ponte Alta do Bom Jesus,198.0,4.31,100.0,2.18,4398
410,Tocantins,Ponte Alta do Tocantins,266.0,3.31,87.0,1.08,7773
411,Tocantins,Porto Alegre do Tocantins,213.0,6.79,59.0,1.88,2926
412,Tocantins,Porto Nacional,3438.0,6.49,1358.0,2.56,49572
413,Tocantins,Praia Norte,186.0,2.21,73.0,0.87,8246
414,Tocantins,Presidente Kennedy,218.0,5.92,81.0,2.2,3466
415,Tocantins,Pugmil,142.0,5.28,34.0,1.26,2546
416,Tocantins,Recursolândia,162.0,3.77,50.0,1.16,4131
417,Tocantins,Riachinho,182.0,3.92,53.0,1.14,4463
418,Tocantins,Rio da Conceição,99.0,4.65,36.0,1.69,2031
419,Tocantins,Rio dos Bois,155.0,5.47,45.0,1.59,2679
420,Tocantins,Rio Sono,242.0,3.74,44.0,0.68,6236
421,Tocantins,Sampaio,248.0,5.26,80.0,1.7,4463
422,Tocantins,Sandolândia,200.0,5.93,135.0,4.0,3175
423,Tocantins,Santa Fé do Araguaia,446.0,5.94,230.0,3.06,7066
424,Tocantins,Santa Maria do Tocantins,138.0,4.02,31.0,0.9,3296
425,Tocantins,Santa Rita do Tocantins,160.0,6.77,45.0,1.9,2205
426,Tocantins,Santa Rosa do Tocantins,174.0,3.6,52.0,1.08,4655
427,Tocantins,Santa Tereza do Tocantins,300.0,10.47,78.0,2.72,2566
428,Tocantins,Santa Terezinha do Tocantins,201.0,7.95,63.0,2.49,2328
429,Tocantins,São Bento do Tocantins,284.0,5.33,108.0,2.03,5040
430,Tocantins,São Félix do Tocantins,104.0,6.56,43.0,2.71,1481
431,Tocantins,São Miguel do Tocantins,575.0,4.74,193.0,1.59,11564
432,Tocantins,São Salvador do Tocantins,106.0,3.44,58.0,1.88,2976
433,Tocantins,São Sebastião do Tocantins,302.0,6.29,69.0,1.44,4503
434,Tocantins,São Valério,192.0,4.85,103.0,2.6,3768
435,Tocantins,Silvanópolis,495.0,9.16,152.0,2.81,4908
436,Tocantins,Sítio Novo do Tocantins,816.0,9.04,232.0,2.57,8213
437,Tocantins,Sucupira,122.0,6.21,31.0,1.58,1844
438,Tocantins,Taguatinga,816.0,4.89,381.0,2.28,15867
439,Tocantins,Taipas do Tocantins,157.0,7.31,46.0,2.14,1991
440,Tocantins,Talismã,153.0,5.48,49.0,1.75,2640
441,Tocantins,Palmas,14655.0,4.9,7706.0,2.58,284472
442,Tocantins,Tocantínia,1511.0,20.03,734.0,9.73,6034
443,Tocantins,Tocantinópolis,1999.0,8.74,1110.0,4.85,20871
444,Tocantins,Tupirama,102.0,5.39,35.0,1.85,1789
445,Tocantins,Tupiratins,141.0,5.28,45.0,1.68,2530
446,Tocantins,Wanderlândia,280.0,2.4,135.0,1.16,11403
447,Tocantins,Xambioá,684.0,5.93,231.0,2.0,10856
448,Maranhão,Açailândia,3582.0,3.19,1436.0,1.28,108863
449,Maranhão,Afonso Cunha,474.0,7.27,122.0,1.87,6050
450,Maranhão,Água Doce do Maranhão,636.0,5.06,179.0,1.42,11935
451,Maranhão,Alcântara,359.0,1.62,84.0,0.38,21738
452,Maranhão,Aldeias Altas,908.0,3.42,190.0,0.72,25624
453,Maranhão,Altamira do Maranhão,431.0,5.3,97.0,1.19,7697
454,Maranhão,Alto Alegre do Maranhão,1072.0,3.96,317.0,1.17,25981
455,Maranhão,Alto Alegre do Pindaré,2053.0,6.43,430.0,1.35,29866
456,Maranhão,Alto Parnaíba,559.0,5.0,104.0,0.93,10631
457,Maranhão,Amapá do Maranhão,374.0,5.37,78.0,1.12,6588
458,Maranhão,Amarante do Maranhão,2478.0,5.98,968.0,2.34,38957
459,Maranhão,Anajatuba,1507.0,5.62,343.0,1.28,25296
460,Maranhão,Anapurus,579.0,3.68,163.0,1.04,15153
461,Maranhão,Apicum-Açu,596.0,3.46,172.0,1.0,16643
462,Maranhão,Araguanã,668.0,4.33,130.0,0.84,14758
463,Maranhão,Araioses,1398.0,3.01,287.0,0.62,45042
464,Maranhão,Arame,2031.0,6.21,704.0,2.15,30670
465,Maranhão,Arari,763.0,2.56,146.0,0.49,29085
466,Maranhão,Axixá,714.0,5.89,240.0,1.98,11416
467,Maranhão,Bacabal,6273.0,5.98,1873.0,1.78,98676
468,Maranhão,Bacabeira,679.0,3.98,147.0,0.86,16376
469,Maranhão,Bacuri,778.0,4.19,267.0,1.44,17804
470,Maranhão,Bacurituba,382.0,6.77,74.0,1.31,5262
471,Maranhão,Balsas,2467.0,2.6,775.0,0.82,92420
472,Maranhão,Barão de Grajaú,901.0,4.79,219.0,1.16,17919
473,Maranhão,Barra do Corda,7566.0,8.58,2893.0,3.28,80646
474,Maranhão,Barreirinhas,1721.0,2.75,627.0,1.0,60807
475,Maranhão,Belágua,326.0,4.36,86.0,1.15,7143
476,Maranhão,Bela Vista do Maranhão,743.0,6.63,214.0,1.91,10466
477,Maranhão,Benedito Leite,424.0,7.53,106.0,1.88,5208
478,Maranhão,Bequimão,1176.0,5.53,326.0,1.53,20104
479,Maranhão,Bernardo do Mearim,484.0,8.01,103.0,1.7,5559
480,Maranhão,Boa Vista do Gurupi,189.0,2.04,54.0,0.58,9098
481,Maranhão,Bom Jardim,1567.0,3.76,449.0,1.08,40063
482,Maranhão,Bom Jesus das Selvas,777.0,2.28,426.0,1.25,33251
483,Maranhão,Bom Lugar,380.0,2.33,202.0,1.24,15914
484,Maranhão,Brejo,1485.0,4.08,340.0,0.93,34912
485,Maranhão,Brejo de Areia,307.0,3.34,81.0,0.88,8881
486,Maranhão,Buriti,1020.0,3.56,218.0,0.76,27658
487,Maranhão,Buriti Bravo,1064.0,4.45,264.0,1.11,22820
488,Maranhão,Buriticupu,2034.0,2.81,545.0,0.75,70324
489,Maranhão,Buritirana,850.0,5.51,194.0,1.26,14580
490,Maranhão,Cachoeira Grande,291.0,3.09,108.0,1.15,9140
491,Maranhão,Cajapió,621.0,5.56,166.0,1.49,10556
492,Maranhão,Cajari,525.0,2.71,72.0,0.37,18854
493,Maranhão,Campestre do Maranhão,588.0,4.09,172.0,1.2,13786
494,Maranhão,Cândido Mendes,731.0,3.62,271.0,1.34,19447
495,Maranhão,Cantanhede,779.0,3.54,228.0,1.04,21216
496,Maranhão,Capinzal do Norte,705.0,6.45,200.0,1.83,10229
497,Maranhão,Carolina,1350.0,5.55,292.0,1.2,22972
498,Maranhão,Carutapera,1033.0,4.34,256.0,1.08,22774
499,Maranhão,Caxias,10550.0,6.4,4028.0,2.44,154330
500,Maranhão,Cedral,691.0,6.47,227.0,2.13,9984
501,Maranhão,Central do Maranhão,358.0,4.13,82.0,0.95,8315
502,Maranhão,Centro do Guilherme,506.0,3.76,73.0,0.54,12952
503,Maranhão,Centro Novo do Maranhão,785.0,3.63,384.0,1.78,20837
504,Maranhão,Chapadinha,2507.0,3.15,727.0,0.91,77168
505,Maranhão,Cidelândia,668.0,4.55,196.0,1.33,14029
506,Maranhão,Codó,7724.0,6.29,1378.0,1.12,115135
507,Maranhão,Coelho Neto,2755.0,5.57,592.0,1.2,46680
508,Maranhão,Colinas,1750.0,4.25,530.0,1.29,39428
509,Maranhão,Conceição do Lago-Açu,481.0,2.96,167.0,1.03,15756
510,Maranhão,Coroatá,3537.0,5.42,901.0,1.38,61759
511,Maranhão,Cururupu,1620.0,4.95,491.0,1.5,31075
512,Maranhão,Davinópolis,562.0,4.35,180.0,1.39,12346
513,Maranhão,Dom Pedro,1910.0,8.18,707.0,3.03,21440
514,Maranhão,Duque Bacelar,413.0,3.64,82.0,0.72,10936
515,Maranhão,Esperantinópolis,980.0,5.68,291.0,1.69,16261
516,Maranhão,Estreito,997.0,2.38,307.0,0.73,40949
517,Maranhão,Feira Nova do Maranhão,454.0,5.34,98.0,1.15,8050
518,Maranhão,Fernando Falcão,605.0,5.84,113.0,1.09,9755
519,Maranhão,Formosa da Serra Negra,780.0,4.09,206.0,1.08,18309
520,Maranhão,Fortaleza dos Nogueiras,616.0,4.88,172.0,1.36,12015
521,Maranhão,Fortuna,868.0,5.58,214.0,1.38,14684
522,Maranhão,Godofredo Viana,221.0,1.87,72.0,0.61,11598
523,Maranhão,Gonçalves Dias,901.0,5.02,291.0,1.62,17033
524,Maranhão,Governador Archer,743.0,6.85,226.0,2.08,10097
525,Maranhão,Governador Edison Lobão,769.0,4.2,150.0,0.82,17527
526,Maranhão,Governador Eugênio Barros,772.0,4.59,260.0,1.55,16056
527,Maranhão,Governador Luiz Rocha,518.0,6.64,152.0,1.95,7289
528,Maranhão,Governador Newton Bello,523.0,5.14,124.0,1.22,9657
529,Maranhão,Governador Nunes Freire,986.0,3.86,244.0,0.95,24591
530,Maranhão,Graça Aranha,425.0,6.79,96.0,1.53,5837
531,Maranhão,Grajaú,4727.0,6.8,2228.0,3.2,64800
532,Maranhão,Guimarães,989.0,8.22,242.0,2.01,11041
533,Maranhão,Humberto de Campos,1021.0,3.56,357.0,1.24,27696
534,Maranhão,Icatu,1044.0,3.85,323.0,1.19,26069
535,Maranhão,Igarapé do Meio,862.0,6.08,234.0,1.65,13315
536,Maranhão,Igarapé Grande,782.0,6.91,212.0,1.87,10538
537,Maranhão,Imperatriz,9283.0,3.59,2919.0,1.13,249399
538,Maranhão,Itaipava do Grajaú,439.0,2.73,99.0,0.62,15618
539,Maranhão,Itapecuru Mirim,2468.0,3.62,902.0,1.32,65735
540,Maranhão,Itinga do Maranhão,963.0,3.7,302.0,1.16,25037
541,Maranhão,Jatobá,547.0,5.39,100.0,0.98,9606
542,Maranhão,Jenipapo dos Vieiras,946.0,5.73,218.0,1.32,15569
543,Maranhão,João Lisboa,971.0,4.11,367.0,1.55,22661
544,Maranhão,Joselândia,712.0,4.4,212.0,1.31,15456
545,Maranhão,Junco do Maranhão,235.0,6.85,79.0,2.3,3197
546,Maranhão,Lago da Pedra,1969.0,3.92,641.0,1.28,48297
547,Maranhão,Lago do Junco,744.0,6.86,199.0,1.84,10096
548,Maranhão,Lago Verde,952.0,5.86,244.0,1.5,15305
549,Maranhão,Lagoa do Mato,507.0,4.51,105.0,0.93,10743
550,Maranhão,Lago dos Rodrigues,495.0,5.58,141.0,1.59,8378
551,Maranhão,Lagoa Grande do Maranhão,438.0,3.84,103.0,0.9,10956
552,Maranhão,Lajeado Novo,435.0,5.76,85.0,1.13,7115
553,Maranhão,Lima Campos,998.0,8.39,235.0,1.98,10895
554,Maranhão,Loreto,572.0,4.71,138.0,1.14,11585
555,Maranhão,Luís Domingues,194.0,2.79,82.0,1.18,6757
556,Maranhão,Magalhães de Almeida,503.0,2.54,151.0,0.76,19323
557,Maranhão,Maracaçumé,684.0,3.2,193.0,0.9,20711
558,Maranhão,Marajá do Sena,170.0,2.18,61.0,0.78,7622
559,Maranhão,Maranhãozinho,477.0,2.93,132.0,0.81,15788
560,Maranhão,Mata Roma,674.0,4.0,235.0,1.4,16155
561,Maranhão,Matinha,1270.0,5.43,313.0,1.34,22100
562,Maranhão,Matões,1052.0,3.11,195.0,0.58,32730
563,Maranhão,Matões do Norte,237.0,1.42,123.0,0.73,16508
564,Maranhão,Milagres do Maranhão,385.0,4.55,82.0,0.97,8079
565,Maranhão,Mirador,809.0,3.85,235.0,1.12,20206
566,Maranhão,Miranda do Norte,872.0,3.07,268.0,0.94,27509
567,Maranhão,Mirinzal,937.0,6.26,269.0,1.8,14025
568,Maranhão,Monção,1487.0,4.45,365.0,1.09,31947
569,Maranhão,Montes Altos,1037.0,11.32,443.0,4.84,8123
570,Maranhão,Morros,631.0,3.25,213.0,1.1,18802
571,Maranhão,Nina Rodrigues,321.0,2.22,134.0,0.93,14133
572,Maranhão,Nova Colinas,412.0,7.65,79.0,1.47,4972
573,Maranhão,Nova Iorque,351.0,7.5,125.0,2.67,4332
574,Maranhão,Nova Olinda do Maranhão,1228.0,5.87,462.0,2.21,19700
575,Maranhão,Olho d'Água das Cunhãs,1028.0,5.27,230.0,1.18,18477
576,Maranhão,Olinda Nova do Maranhão,487.0,3.31,150.0,1.02,14214
577,Maranhão,Paço do Lumiar,3407.0,2.79,1234.0,1.01,118790
578,Maranhão,Palmeirândia,1510.0,7.66,476.0,2.41,18212
579,Maranhão,Paraibano,1093.0,5.11,184.0,0.86,20293
580,Maranhão,Parnarama,1545.0,4.43,453.0,1.3,33362
581,Maranhão,Passagem Franca,1091.0,5.74,335.0,1.76,17928
582,Maranhão,Pastos Bons,1214.0,6.23,262.0,1.35,18258
583,Maranhão,Paulino Neves,601.0,3.75,194.0,1.21,15434
584,Maranhão,Paulo Ramos,1022.0,4.86,262.0,1.25,20018
585,Maranhão,Pedreiras,1985.0,5.06,619.0,1.58,37244
586,Maranhão,Pedro do Rosário,753.0,2.99,244.0,0.97,24391
587,Maranhão,Penalva,1088.0,2.83,268.0,0.7,37382
588,Maranhão,Peri Mirim,407.0,2.84,125.0,0.87,13911
589,Maranhão,Peritoró,1175.0,5.07,317.0,1.37,22021
590,Maranhão,Pindaré-Mirim,1456.0,4.42,436.0,1.32,31485
591,Maranhão,Pinheiro,4392.0,5.27,1464.0,1.76,78995
592,Maranhão,Pio XII,1179.0,5.49,352.0,1.64,20306
593,Maranhão,Pirapemas,954.0,5.12,225.0,1.21,17671
594,Maranhão,Poção de Pedras,1149.0,6.43,243.0,1.36,16724
595,Maranhão,Porto Franco,1191.0,4.99,401.0,1.68,22694
596,Maranhão,Porto Rico do Maranhão,296.0,4.95,76.0,1.27,5679
597,Maranhão,Presidente Dutra,2824.0,5.91,845.0,1.77,44980
598,Maranhão,Presidente Juscelino,414.0,3.25,111.0,0.87,12320
599,Maranhão,Presidente Médici,382.0,5.45,82.0,1.17,6633
600,Maranhão,Presidente Sarney,843.0,4.46,196.0,1.04,18075
601,Maranhão,Presidente Vargas,348.0,3.11,122.0,1.09,10845
602,Maranhão,Primeira Cruz,579.0,3.78,173.0,1.13,14736
603,Maranhão,Raposa,1051.0,3.42,331.0,1.08,29710
604,Maranhão,Riachão,1167.0,5.78,223.0,1.1,19028
605,Maranhão,Ribamar Fiquene,385.0,4.94,104.0,1.33,7406
606,Maranhão,Rosário,1405.0,3.29,377.0,0.88,41335
607,Maranhão,Sambaíba,431.0,7.6,106.0,1.87,5240
608,Maranhão,Santa Filomena do Maranhão,303.0,3.9,65.0,0.84,7470
609,Maranhão,Santa Helena,987.0,2.34,298.0,0.71,41143
610,Maranhão,Santa Inês,5153.0,5.79,1514.0,1.7,83891
611,Maranhão,Santa Luzia,3249.0,4.47,712.0,0.98,69418
612,Maranhão,Santa Luzia do Paruá,611.0,2.42,243.0,0.96,24643
613,Maranhão,Santa Quitéria do Maranhão,698.0,2.72,243.0,0.95,24944
614,Maranhão,Santa Rita,1735.0,4.58,375.0,0.99,36120
615,Maranhão,Santana do Maranhão,501.0,3.74,150.0,1.12,12885
616,Maranhão,Santo Amaro do Maranhão,399.0,2.52,131.0,0.83,15447
617,Maranhão,Santo Antônio dos Lopes,1084.0,7.46,249.0,1.71,13444
618,Maranhão,São Benedito do Rio Preto,734.0,3.93,172.0,0.92,17929
619,Maranhão,São Bento,2061.0,4.56,389.0,0.86,43150
620,Maranhão,São Bernardo,1336.0,4.69,354.0,1.24,27171
621,Maranhão,São Domingos do Azeitão,542.0,7.33,110.0,1.49,6850
622,Maranhão,São Domingos do Maranhão,1059.0,3.08,313.0,0.91,33317
623,Maranhão,São Félix de Balsas,508.0,11.08,126.0,2.75,4077
624,Maranhão,São Francisco do Brejão,351.0,2.98,112.0,0.95,11447
625,Maranhão,São Francisco do Maranhão,880.0,7.21,180.0,1.47,11330
626,Maranhão,São João Batista,1236.0,5.98,349.0,1.69,19429
627,Maranhão,São João do Carú,587.0,3.71,215.0,1.36,15221
628,Maranhão,São João do Paraíso,522.0,4.67,161.0,1.44,10655
629,Maranhão,São João do Soter,629.0,3.39,113.0,0.61,17914
630,Maranhão,São João dos Patos,1682.0,6.49,496.0,1.91,24247
631,Maranhão,São José de Ribamar,4325.0,2.43,1035.0,0.58,173362
632,Maranhão,São José dos Basílios,508.0,6.65,132.0,1.73,7133
633,Maranhão,São Luís,75115.0,6.82,26470.0,2.4,1026769
634,Maranhão,São Luís Gonzaga do Maranhão,795.0,4.22,231.0,1.23,18061
635,Maranhão,São Mateus do Maranhão,2012.0,4.84,438.0,1.05,39517
636,Maranhão,São Pedro da Água Branca,403.0,3.18,109.0,0.86,12287
637,Maranhão,São Pedro dos Crentes,339.0,7.26,66.0,1.41,4329
638,Maranhão,São Raimundo das Mangabeiras,1273.0,6.75,263.0,1.39,17595
639,Maranhão,São Raimundo do Doca Bezerra,264.0,5.04,74.0,1.41,4973
640,Maranhão,São Roberto,241.0,3.59,65.0,0.97,6478
641,Maranhão,São Vicente Ferrer,731.0,3.29,199.0,0.89,21516
642,Maranhão,Satubinha,618.0,4.44,105.0,0.75,13296
643,Maranhão,Senador Alexandre Costa,528.0,4.74,217.0,1.95,10613
644,Maranhão,Senador La Rocque,972.0,6.8,244.0,1.71,13321
645,Maranhão,Serrano do Maranhão,376.0,3.67,95.0,0.93,9877
646,Maranhão,Sítio Novo,692.0,3.83,167.0,0.92,17389
647,Maranhão,Sucupira do Norte,537.0,5.05,114.0,1.07,10099
648,Maranhão,Sucupira do Riachão,428.0,7.56,100.0,1.77,5232
649,Maranhão,Tasso Fragoso,403.0,4.73,112.0,1.31,8118
650,Maranhão,Timbiras,1384.0,4.75,428.0,1.47,27740
651,Maranhão,Timon,6347.0,3.75,1799.0,1.06,162760
652,Maranhão,Trizidela do Vale,1232.0,5.6,292.0,1.33,20766
653,Maranhão,Tufilândia,360.0,6.16,97.0,1.66,5480
654,Maranhão,Tuntum,1398.0,3.34,392.0,0.94,40434
655,Maranhão,Turiaçu,736.0,2.07,329.0,0.92,34868
656,Maranhão,Turilândia,532.0,2.08,170.0,0.66,25087
657,Maranhão,Tutóia,1736.0,2.95,396.0,0.67,57124
658,Maranhão,Urbano Santos,1023.0,3.09,348.0,1.05,32099
659,Maranhão,Vargem Grande,1204.0,2.13,484.0,0.86,55306
660,Maranhão,Viana,2664.0,5.08,675.0,1.29,49777
661,Maranhão,Vila Nova dos Martírios,464.0,3.46,130.0,0.97,12928
662,Maranhão,Vitória do Mearim,1239.0,3.78,425.0,1.3,31525
663,Maranhão,Vitorino Freire,1058.0,3.36,336.0,1.07,30465
664,Maranhão,Zé Doca,1509.0,2.92,748.0,1.45,50205
665,Piauí,Acauã,324.0,4.57,65.0,0.92,6760
666,Piauí,Agricolândia,296.0,5.76,85.0,1.65,4843
667,Piauí,Água Branca,1013.0,5.82,304.0,1.75,16398
668,Piauí,Alagoinha do Piauí,496.0,6.48,119.0,1.56,7155
669,Piauí,Alegrete do Piauí,212.0,4.31,48.0,0.98,4703
670,Piauí,Alto Longá,1045.0,7.31,192.0,1.34,13259
671,Piauí,Altos,1828.0,4.51,325.0,0.8,38696
672,Piauí,Alvorada do Gurguéia,240.0,4.43,55.0,1.01,5179
673,Piauí,Amarante,2176.0,12.37,361.0,2.05,15422
674,Piauí,Angical do Piauí,522.0,7.69,89.0,1.31,6266
675,Piauí,Anísio de Abreu,642.0,6.5,88.0,0.89,9238
676,Piauí,Antônio Almeida,127.0,4.01,46.0,1.45,3037
677,Piauí,Aroazes,465.0,7.97,76.0,1.3,5370
678,Piauí,Aroeiras do Itaim,216.0,8.47,33.0,1.29,2335
679,Piauí,Arraial,312.0,6.6,90.0,1.9,4415
680,Piauí,Assunção do Piauí,747.0,9.52,121.0,1.54,7099
681,Piauí,Avelino Lopes,639.0,5.66,130.0,1.15,10650
682,Piauí,Baixa Grande do Ribeiro,237.0,2.05,63.0,0.54,11349
683,Piauí,Barra D'Alcântara,371.0,9.39,57.0,1.44,3580
684,Piauí,Barras,1596.0,3.39,39.0,0.08,45470
685,Piauí,Barreiras do Piauí,156.0,4.66,25.0,0.75,3192
686,Piauí,Barro Duro,484.0,6.88,75.0,1.07,6548
687,Piauí,Batalha,867.0,3.23,186.0,0.69,25990
688,Piauí,Bela Vista do Piauí,316.0,7.87,34.0,0.85,3699
689,Piauí,Belém do Piauí,226.0,6.34,65.0,1.82,3340
690,Piauí,Beneditinos,270.0,2.58,117.0,1.12,10197
691,Piauí,Bertolínia,468.0,8.51,85.0,1.55,5033
692,Piauí,Betânia do Piauí,351.0,5.66,72.0,1.16,5854
693,Piauí,Boa Hora,291.0,4.29,60.0,0.88,6490
694,Piauí,Bocaina,412.0,9.16,72.0,1.6,4088
695,Piauí,Bom Jesus,1212.0,4.81,361.0,1.43,23967
696,Piauí,Bom Princípio do Piauí,258.0,4.58,49.0,0.87,5372
697,Piauí,Bonfim do Piauí,316.0,5.57,66.0,1.16,5354
698,Piauí,Boqueirão do Piauí,260.0,4.06,69.0,1.08,6147
699,Piauí,Brasileira,402.0,4.83,92.0,1.1,7927
700,Piauí,Brejo do Piauí,100.0,2.58,29.0,0.75,3775
701,Piauí,Buriti dos Lopes,1127.0,5.7,186.0,0.94,18654
702,Piauí,Buriti dos Montes,244.0,2.96,61.0,0.74,8000
703,Piauí,Cabeceiras do Piauí,492.0,4.65,88.0,0.83,10094
704,Piauí,Cajazeiras do Piauí,205.0,5.76,39.0,1.1,3354
705,Piauí,Cajueiro da Praia,272.0,3.56,51.0,0.67,7370
706,Piauí,Caldeirão Grande do Piauí,373.0,6.46,56.0,0.97,5403
707,Piauí,Campinas do Piauí,227.0,4.04,44.0,0.78,5386
708,Piauí,Campo Alegre do Fidalgo,351.0,6.96,66.0,1.31,4694
709,Piauí,Campo Grande do Piauí,410.0,6.9,53.0,0.89,5533
710,Piauí,Campo Largo do Piauí,344.0,4.73,82.0,1.13,6935
711,Piauí,Campo Maior,2724.0,5.82,839.0,1.79,44109
712,Piauí,Canavieira,189.0,4.78,62.0,1.57,3761
713,Piauí,Canto do Buriti,689.0,3.25,191.0,0.9,20498
714,Piauí,Capitão de Campos,488.0,4.27,145.0,1.27,10929
715,Piauí,Capitão Gervásio Oliveira,218.0,5.32,60.0,1.46,3882
716,Piauí,Caracol,380.0,3.48,118.0,1.08,10536
717,Piauí,Caraúbas do Piauí,180.0,3.07,61.0,1.04,5688
718,Piauí,Caridade do Piauí,216.0,4.26,65.0,1.28,4851
719,Piauí,Castelo do Piauí,1096.0,5.56,198.0,1.0,18620
720,Piauí,Caxingó,277.0,5.11,49.0,0.9,5147
721,Piauí,Cocal,751.0,2.7,187.0,0.67,27036
722,Piauí,Cocal de Telha,322.0,6.58,66.0,1.35,4569
723,Piauí,Cocal dos Alves,561.0,9.12,87.0,1.41,5592
724,Piauí,Coivaras,386.0,9.6,64.0,1.59,3634
725,Piauí,Colônia do Gurguéia,470.0,7.25,114.0,1.76,6014
726,Piauí,Colônia do Piauí,891.0,11.64,104.0,1.36,6765
727,Piauí,Conceição do Canindé,324.0,6.75,82.0,1.71,4479
728,Piauí,Coronel José Dias,199.0,4.25,45.0,0.96,4483
729,Piauí,Corrente,957.0,3.59,235.0,0.88,25687
730,Piauí,Cristalândia do Piauí,555.0,6.69,118.0,1.42,7739
731,Piauí,Cristino Castro,693.0,6.65,132.0,1.27,9730
732,Piauí,Curimatá,706.0,6.2,203.0,1.78,10682
733,Piauí,Currais,284.0,5.73,49.0,0.99,4670
734,Piauí,Curralinhos,280.0,6.3,48.0,1.08,4163
735,Piauí,Curral Novo do Piauí,181.0,3.39,26.0,0.49,5162
736,Piauí,Demerval Lobão,337.0,2.44,163.0,1.18,13480
737,Piauí,Dirceu Arcoverde,368.0,5.25,85.0,1.21,6643
738,Piauí,Dom Expedito Lopes,423.0,6.13,89.0,1.29,6481
739,Piauí,Domingos Mourão,161.0,3.7,41.0,0.94,4194
740,Piauí,Dom Inocêncio,628.0,6.57,98.0,1.03,8928
741,Piauí,Elesbão Veloso,760.0,5.2,179.0,1.23,13842
742,Piauí,Eliseu Martins,250.0,5.09,70.0,1.42,4665
743,Piauí,Esperantina,6.0,0.02,,0.0,39731
744,Piauí,Fartura do Piauí,462.0,8.71,64.0,1.21,4845
745,Piauí,Flores do Piauí,349.0,7.82,62.0,1.39,4114
746,Piauí,Floresta do Piauí,188.0,7.35,56.0,2.19,2370
747,Piauí,Floriano,4461.0,7.44,1195.0,1.99,55474
748,Piauí,Francinópolis,333.0,6.23,61.0,1.14,5015
749,Piauí,Francisco Ayres,489.0,11.25,89.0,2.05,3859
750,Piauí,Francisco Macedo,200.0,6.28,35.0,1.1,2984
751,Piauí,Francisco Santos,590.0,6.33,112.0,1.2,8729
752,Piauí,Fronteiras,907.0,7.8,177.0,1.52,10718
753,Piauí,Geminiano,284.0,5.22,43.0,0.79,5158
754,Piauí,Gilbués,419.0,3.92,120.0,1.12,10271
755,Piauí,Guadalupe,647.0,6.16,127.0,1.21,9852
756,Piauí,Guaribas,180.0,3.95,49.0,1.07,4382
757,Piauí,Hugo Napoleão,232.0,5.98,60.0,1.55,3645
758,Piauí,Ilha Grande,483.0,5.12,87.0,0.92,8943
759,Piauí,Inhuma,912.0,5.96,146.0,0.95,14396
760,Piauí,Ipiranga do Piauí,723.0,7.37,116.0,1.18,9088
761,Piauí,Isaías Coelho,344.0,4.02,95.0,1.11,8205
762,Piauí,Itainópolis,768.0,6.66,109.0,0.95,10762
763,Piauí,Itaueira,704.0,6.39,139.0,1.26,10315
764,Piauí,Jacobina do Piauí,192.0,3.34,66.0,1.15,5549
765,Piauí,Jaicós,1195.0,6.26,216.0,1.13,17909
766,Piauí,Jardim do Mulato,159.0,3.53,37.0,0.82,4345
767,Piauí,Jatobá do Piauí,84.0,1.73,11.0,0.23,4781
768,Piauí,Jerumenha,137.0,3.08,39.0,0.88,4315
769,Piauí,João Costa,217.0,7.21,42.0,1.4,2791
770,Piauí,Joaquim Pires,355.0,2.47,88.0,0.61,13999
771,Piauí,Joca Marques,234.0,4.3,29.0,0.53,5209
772,Piauí,José de Freitas,1902.0,4.85,433.0,1.1,37306
773,Piauí,Juazeiro do Piauí,201.0,3.67,37.0,0.68,5277
774,Piauí,Júlio Borges,190.0,3.38,75.0,1.33,5437
775,Piauí,Jurema,307.0,6.45,62.0,1.3,4456
776,Piauí,Lagoinha do Piauí,129.0,4.53,29.0,1.02,2716
777,Piauí,Lagoa Alegre,482.0,5.64,98.0,1.15,8060
778,Piauí,Lagoa do Barro do Piauí,260.0,5.59,64.0,1.37,4395
779,Piauí,Lagoa de São Francisco,549.0,8.12,80.0,1.18,6209
780,Piauí,Lagoa do Piauí,302.0,7.43,56.0,1.38,3762
781,Piauí,Lagoa do Sítio,276.0,5.33,53.0,1.02,4901
782,Piauí,Landri Sales,374.0,7.06,76.0,1.44,4921
783,Piauí,Luís Correia,827.0,2.73,226.0,0.75,29484
784,Piauí,Luzilândia,433.0,1.7,2.0,0.01,25053
785,Piauí,Madeiro,432.0,5.2,91.0,1.1,7878
786,Piauí,Manoel Emídio,310.0,5.8,58.0,1.08,5039
787,Piauí,Marcolândia,328.0,3.86,74.0,0.87,8164
788,Piauí,Marcos Parente,368.0,8.09,58.0,1.28,4181
789,Piauí,Massapê do Piauí,563.0,8.74,70.0,1.09,5878
790,Piauí,Matias Olímpio,399.0,3.65,79.0,0.72,10537
791,Piauí,Miguel Alves,1434.0,4.25,213.0,0.63,32326
792,Piauí,Miguel Leão,137.0,11.0,31.0,2.49,1109
793,Piauí,Milton Brandão,81.0,1.22,32.0,0.48,6532
